temp,precip,K,prio,alpha,beta,dom_rel,irr_rel,eco_rel,dom_crel,irr_crel,eco_crel,dom_res,irr_res,eco_res,dom_vul,irr_vul,eco_vul,cost
2,0.8,140,3,0.7,1,77.033333333,75.933333334,NA,82.966666666,80.883333335,NA,0.2340129304,0.2230904349,0.4647535846,0.5111647622,0.7870296176,0.8237915339,1.1e+08
2,0.8,140,3,0.9,0.4,66.683333333,65.933333334,99.983333333,82.516666665,70.416666667,100,0.1344703467,0.1325027921,0.3668516566,0.2473054611,0.7305956999,0.8756293632,1.1e+08
2,0.8,140,3,0.9,0.7,72.216666666,71.666666667,NA,81.816666667,75,NA,0.1814215907,0.1735992115,0.4263398865,0.3528764667,0.7837071776,0.8787605743,1.1e+08
2,0.8,140,3,0.9,1,76.216666665,75.716666668,NA,82.2,77.816666667,NA,0.223870565,0.2204634244,0.4647535846,0.4563220737,0.8398867293,0.9104429894,1.1e+08
2,0.9,100,1,0.5,0.4,73.783333333,70.166666667,99.833333334,95.183333333,89.266666666,100,0.1921726515,0.1674547707,0.5424367707,0.4026729089,0.5970610164,0.4456019306,8.8e+07
2,0.9,100,1,0.5,0.7,79.166666666,76.133333334,NA,92.866666665,87.35,NA,0.2351602757,0.2132229245,0.5575685982,0.4893579793,0.6764458717,0.4711569982,8.8e+07
2,0.9,100,1,0.5,1,81.716666667,79.8,NA,90.883333335,87.1,NA,0.2647452107,0.2370607124,0.5784963748,0.5689951938,0.7482995246,0.474722761,8.8e+07
2,0.9,100,1,0.7,0.4,72.016666667,70.166666667,99.683333333,85.250000001,79.549999999,99.883333334,0.1795800944,0.1674547707,0.4882075105,0.3434130877,0.6452050902,0.2897474962,8.8e+07
2,0.9,100,1,0.7,0.7,78.033333332,76.133333334,NA,85.216666668,82.016666666,NA,0.2296972872,0.2132229245,0.5123826426,0.4326092086,0.7328360573,0.2954119251,8.8e+07
2,0.9,100,1,0.7,1,80.899999999,79.8,NA,85.616666667,83.733333332,NA,0.2559856393,0.2370607124,0.542181782,0.5230375794,0.7958868554,0.3033729604,8.8e+07
2,0.9,100,1,0.9,0.4,70.7,70.166666667,99.566666665,82.783333334,72.45,99.666666667,0.1699253116,0.1674547707,0.4352273535,0.2705558364,0.7854810115,0.0994652853,8.8e+07
2,0.9,100,1,0.9,0.7,76.816666667,76.133333334,NA,83.833333333,78.166666667,NA,0.2178559561,0.2132229245,0.4935045129,0.3789552663,0.8150589973,0.1002962532,8.8e+07
2,0.9,100,1,0.9,1,80.083333332,79.8,NA,84.783333333,80.799999999,NA,0.244833384,0.2370607124,0.4929150157,0.480075629,0.860312425,0.1108683983,8.8e+07
2,0.9,100,2,0.5,0.4,74.833333334,70.166666667,100,96.083333334,89.266666666,100,0.2032267925,0.1674547707,0.4516922017,0.3838859462,0.5970610164,0.5531437413,8.8e+07
2,0.9,100,2,0.5,0.7,79.850000001,76.133333334,NA,93.600000001,87.35,NA,0.2417314375,0.2132229245,0.5021504588,0.4781352833,0.6764458717,0.5934969884,8.8e+07
2,0.9,100,2,0.5,1,82.3,79.8,NA,91.383333334,87.1,NA,0.2764519657,0.2370607124,0.5034087323,0.5603513679,0.7482995246,0.6526154446,8.8e+07
2,0.9,100,2,0.7,0.4,72.499999999,70.166666667,100,86.499999999,79.549999999,100,0.1873987291,0.1674547707,0.4337993085,0.3238620393,0.6452050902,0.4703314704,8.8e+07
2,0.9,100,2,0.7,0.7,78.416666669,76.133333334,NA,86.133333333,82.016666666,NA,0.2329748972,0.2132229245,0.4968027097,0.4092588679,0.7328360573,0.5680536855,8.8e+07
2,0.9,100,2,0.7,1,81.249999999,79.8,NA,86.499999999,83.733333332,NA,0.2617788544,0.2370607124,0.4944544363,0.5003557364,0.7958868554,0.6328451181,8.8e+07
2,0.9,100,2,0.9,0.4,70.916666666,70.166666667,100,85.983333334,72.45,100,0.1744801353,0.1674547707,0.4161741919,0.2286909059,0.7854810115,0.5026212836,8.8e+07
2,0.9,100,2,0.9,0.7,76.966666668,76.133333334,NA,85.500000001,78.166666667,NA,0.2213993993,0.2132229245,0.4877202864,0.3327096371,0.8150589973,0.5940206927,8.8e+07
2,0.9,100,2,0.9,1,80.133333333,79.8,NA,86.083333334,80.799999999,NA,0.2446122592,0.2370607124,0.4860335839,0.4305525281,0.860312425,0.6684486811,8.8e+07
2,0.9,100,3,0.5,0.4,74.833333334,71.083333333,100,96.083333334,90.6,100,0.2032267925,0.1781902383,0.4115926262,0.3838859462,0.5851445195,0.6377789598,8.8e+07
2,0.9,100,3,0.5,0.7,79.850000001,76.933333333,NA,93.600000001,88.233333334,NA,0.2417314375,0.2239623054,0.4832685562,0.4781352833,0.6622702399,0.7018841232,8.8e+07
2,0.9,100,3,0.5,1,82.3,80.133333333,NA,91.383333334,87.933333334,NA,0.2764519657,0.2456946213,0.4814832215,0.5603513679,0.7322799686,0.7557510669,8.8e+07
2,0.9,100,3,0.7,0.4,72.499999999,70.683333333,100,86.499999999,81.183333333,100,0.1873987291,0.1744924178,0.4115926262,0.3238620393,0.6005463708,0.7374736772,8.8e+07
2,0.9,100,3,0.7,0.7,78.416666669,76.616666668,NA,86.133333333,83.049999999,NA,0.2329748972,0.2215770131,0.4832685562,0.4092588679,0.7030583099,0.7651070116,8.8e+07
2,0.9,100,3,0.7,1,81.249999999,79.999999998,NA,86.499999999,84.316666666,NA,0.2617788544,0.2413146243,0.4814832215,0.5003557364,0.7644036686,0.8082069597,8.8e+07
2,0.9,100,3,0.9,0.4,70.916666666,70.3,100,85.983333334,74.133333332,100,0.1744801353,0.169300542,0.4115926262,0.2286909059,0.7113286971,0.8806178482,8.8e+07
2,0.9,100,3,0.9,0.7,76.966666668,76.300000001,NA,85.500000001,79.366666666,NA,0.2213993993,0.216221153,0.4832685562,0.3327096371,0.7672607662,0.8654841228,8.8e+07
2,0.9,100,3,0.9,1,80.133333333,79.916666665,NA,86.083333334,81.65,NA,0.2446122592,0.2410467272,0.4814832215,0.4305525281,0.8230144434,0.8997932884,8.8e+07
2,0.9,110,1,0.5,0.4,75.616666667,71.766666666,99.850000001,95.616666667,90.449999999,100,0.1906762237,0.1669769803,0.5260044917,0.391701491,0.5848558451,0.443549656,94500000
2,0.9,110,1,0.5,0.7,80.516666666,77.916666668,NA,93.516666667,88.35,NA,0.2374754105,0.2127075396,0.5497675651,0.4854717098,0.6735024957,0.471643009,94500000
2,0.9,110,1,0.5,1,82.949999999,81.183333334,NA,91.55,88.050000001,NA,0.272185038,0.2401957148,0.5747003626,0.5659405231,0.7450506075,0.4735536126,94500000
2,0.9,110,1,0.7,0.4,74.016666665,71.766666666,99.7,86.599999999,81.566666666,99.9,0.1791751217,0.1669769803,0.4985890046,0.3388973387,0.625974192,0.289484727,94500000
2,0.9,110,1,0.7,0.7,79.649999999,77.916666668,NA,86.45,83.300000001,NA,0.2302699927,0.2127075396,0.5065390062,0.4316582077,0.7335956009,0.2959516067,94500000
2,0.9,110,1,0.7,1,82.216666667,81.183333334,NA,86.8,84.916666666,NA,0.2621915364,0.2401957148,0.5315195168,0.519282218,0.7941236026,0.3058919967,94500000
2,0.9,110,1,0.9,0.4,72.283333333,71.766666666,99.616666666,84.483333334,74.250000001,99.683333334,0.1711880341,0.1669769803,0.4310850378,0.2616008366,0.7617082088,0.0993809872,94500000
2,0.9,110,1,0.9,0.7,78.533333332,77.916666668,NA,84.9,79.866666666,NA,0.2203564426,0.2127075396,0.4919828824,0.3772437961,0.818292352,0.1005985201,94500000
2,0.9,110,1,0.9,1,81.483333334,81.183333334,NA,85.75,82.116666667,NA,0.2500363531,0.2401957148,0.4855258438,0.4769293332,0.8590548363,0.112091065,94500000
2,0.9,110,2,0.5,0.4,76.983333332,71.766666666,100,96.433333333,90.449999999,100,0.20573018,0.1669769803,0.4519778242,0.3778167861,0.5848558451,0.5447974286,94500000
2,0.9,110,2,0.5,0.7,81.166666666,77.916666668,NA,94.2,88.35,NA,0.2450363474,0.2127075396,0.4989428553,0.4746080626,0.6735024957,0.5918509683,94500000
2,0.9,110,2,0.5,1,83.5,81.183333334,NA,92.083333333,88.050000001,NA,0.284347249,0.2401957148,0.49451936,0.5575976802,0.7450506075,0.6485804733,94500000
2,0.9,110,2,0.7,0.4,74.600000001,71.766666666,100,87.716666666,81.566666666,100,0.1884342038,0.1669769803,0.4292081402,0.3203532765,0.625974192,0.4632835555,94500000
2,0.9,110,2,0.7,0.7,79.983333333,77.916666668,NA,87.266666666,83.300000001,NA,0.2326815377,0.2127075396,0.493465404,0.4082483743,0.7335956009,0.5652684858,94500000
2,0.9,110,2,0.7,1,82.533333334,81.183333334,NA,87.516666667,84.916666666,NA,0.2666946878,0.2401957148,0.4842647308,0.4966675822,0.7941236026,0.6293537569,94500000
2,0.9,110,2,0.9,0.4,72.483333333,71.766666666,100,87.566666668,74.250000001,100,0.1729564245,0.1669769803,0.4170061541,0.2217656828,0.7617082088,0.4731287353,94500000
2,0.9,110,2,0.9,0.7,78.616666665,77.916666668,NA,86.416666667,79.866666666,NA,0.2210637522,0.2127075396,0.4924432749,0.3301002575,0.818292352,0.6051346251,94500000
2,0.9,110,2,0.9,1,81.533333333,81.183333334,NA,87.050000002,82.116666667,NA,0.2497928645,0.2401957148,0.4801895191,0.4272876245,0.8590548363,0.6775959742,94500000
2,0.9,110,3,0.5,0.4,76.983333332,72.566666666,100,96.433333333,91.65,100,0.20573018,0.1807698023,0.4089384807,0.3778167861,0.5694189624,0.6286601844,94500000
2,0.9,110,3,0.5,0.7,81.166666666,78.716666666,NA,94.2,89.216666667,NA,0.2450363474,0.2228546146,0.4852892709,0.4746080626,0.66195473,0.6988651619,94500000
2,0.9,110,3,0.5,1,83.5,81.5,NA,92.083333333,88.8,NA,0.284347249,0.2494051304,0.4781126595,0.5575976802,0.7293349021,0.7569959475,94500000
2,0.9,110,3,0.7,0.4,74.600000001,72.233333334,100,87.716666666,83.183333333,100,0.1884342038,0.1738665549,0.4089384807,0.3203532765,0.5818866571,0.710666206,94500000
2,0.9,110,3,0.7,0.7,79.983333333,78.433333334,NA,87.266666666,84.150000001,NA,0.2326815377,0.2207936019,0.4852892709,0.4082483743,0.7063369189,0.7619257342,94500000
2,0.9,110,3,0.7,1,82.533333334,81.350000001,NA,87.516666667,85.466666668,NA,0.2666946878,0.2444181892,0.4781126595,0.4966675822,0.7611649289,0.8094721172,94500000
2,0.9,110,3,0.9,0.4,72.483333333,71.849999999,100,87.566666668,76.033333334,100,0.1729564245,0.1689015029,0.4089384807,0.2217656828,0.683752348,0.8668302597,94500000
2,0.9,110,3,0.9,0.7,78.616666665,78.100000001,NA,86.416666667,80.85,NA,0.2210637522,0.2169372249,0.4852892709,0.3301002575,0.7723932465,0.862122771,94500000
2,0.9,110,3,0.9,1,81.533333333,81.283333334,NA,87.050000002,82.9,NA,0.2497928645,0.2443182932,0.4781126595,0.4272876245,0.8216039473,0.9031571238,94500000
2,0.9,120,1,0.5,0.4,77.366666666,73.366666665,99.850000001,95.816666667,91.316666667,100,0.1955872085,0.1709843974,0.5348044728,0.3881294787,0.5797037663,0.4455252686,1e+08
2,0.9,120,1,0.5,0.7,81.916666667,79.316666667,NA,93.85,89.216666667,NA,0.2354984757,0.2154566429,0.5579168071,0.4856342369,0.669058332,0.4727275698,1e+08
2,0.9,120,1,0.5,1,84.2,82.616666666,NA,92.1,88.866666668,NA,0.2683868816,0.2400812937,0.5786989975,0.5666627349,0.7477595013,0.473433071,1e+08
2,0.9,120,1,0.7,0.4,75.616666667,73.366666665,99.716666666,87.533333333,83.05,99.916666666,0.1815270407,0.1709843974,0.4896956021,0.3354833744,0.6127283768,0.2889476145,1e+08
2,0.9,120,1,0.7,0.7,81.1,79.316666667,NA,87.233333334,84.583333333,NA,0.2299936988,0.2154566429,0.4948495178,0.4329227507,0.7259050268,0.2938896052,1e+08
2,0.9,120,1,0.7,1,83.5,82.616666666,NA,87.566666667,85.95,NA,0.2605362837,0.2400812937,0.529821375,0.5194910842,0.7970090879,0.305352843,1e+08
2,0.9,120,1,0.9,0.4,73.866666667,73.366666665,99.633333333,85.566666666,75.766666667,99.683333334,0.173323409,0.1709843974,0.4285064927,0.2576456896,0.7504221338,0.0994648789,1e+08
2,0.9,120,1,0.9,0.7,79.933333334,79.316666667,NA,86.016666668,81.266666667,NA,0.2204440536,0.2154566429,0.4819097612,0.3760216113,0.8115799422,0.1009102058,1e+08
2,0.9,120,1,0.9,1,82.900000001,82.616666666,NA,86.750000001,83.433333333,NA,0.2496562828,0.2400812937,0.4799959088,0.4803308593,0.8616341743,0.1122068957,1e+08
2,0.9,120,2,0.5,0.4,78.699999999,73.366666665,100,96.583333333,91.316666667,100,0.2085301848,0.1709843974,0.4534574317,0.3750901496,0.5797037663,0.5443209546,1e+08
2,0.9,120,2,0.5,0.7,82.466666667,79.316666667,NA,94.583333334,89.216666667,NA,0.2439311868,0.2154566429,0.4861926937,0.473002811,0.669058332,0.592006709,1e+08
2,0.9,120,2,0.5,1,84.733333332,82.616666666,NA,92.649999999,88.866666668,NA,0.2799704589,0.2400812937,0.4884774854,0.5592499758,0.7477595013,0.6526144356,1e+08
2,0.9,120,2,0.7,0.4,76.250000001,73.366666665,100,88.599999999,83.05,100,0.1917296447,0.1709843974,0.4284414229,0.3178515618,0.6127283768,0.4616705691,1e+08
2,0.9,120,2,0.7,0.7,81.383333332,79.316666667,NA,88.016666668,84.583333333,NA,0.2322570181,0.2154566429,0.4825931595,0.4087428476,0.7259050268,0.5664998911,1e+08
2,0.9,120,2,0.7,1,83.799999999,82.616666666,NA,88.266666666,85.95,NA,0.2653405285,0.2400812937,0.4789870286,0.4968064494,0.7970090879,0.6337819247,1e+08
2,0.9,120,2,0.9,0.4,74.149999999,73.366666665,100,88.466666669,75.766666667,100,0.1750739446,0.1709843974,0.4163040974,0.2201504834,0.7504221338,0.460976109,1e+08
2,0.9,120,2,0.9,0.7,80.033333335,79.316666667,NA,87.483333333,81.266666667,NA,0.2222693142,0.2154566429,0.4810180143,0.3301088529,0.8115799422,0.5977121171,1e+08
2,0.9,120,2,0.9,1,82.966666667,82.616666666,NA,87.900000001,83.433333333,NA,0.2485933007,0.2400812937,0.4709823641,0.4311804367,0.8616341743,0.6821158921,1e+08
2,0.9,120,3,0.5,0.4,78.699999999,74.116666666,100,96.583333333,92.3,100,0.2085301848,0.1844146453,0.4101695509,0.3750901496,0.5639700268,0.6274336284,1e+08
2,0.9,120,3,0.5,0.7,82.466666667,80.049999999,NA,94.583333334,90.033333333,NA,0.2439311868,0.2262001075,0.4793802166,0.473002811,0.6569313725,0.6976512892,1e+08
2,0.9,120,3,0.5,1,84.733333332,82.933333334,NA,92.649999999,89.549999999,NA,0.2799704589,0.2502884948,0.4662696567,0.5592499758,0.7332881621,0.758030653,1e+08
2,0.9,120,3,0.7,0.4,76.250000001,73.766666668,100,88.599999999,84.533333334,100,0.1917296447,0.1782260443,0.4101695509,0.3178515618,0.5700234566,0.6976080896,1e+08
2,0.9,120,3,0.7,0.7,81.383333332,79.75,NA,88.016666668,85.4,NA,0.2322570181,0.2225063415,0.4793802166,0.4087428476,0.6976628353,0.7588918509,1e+08
2,0.9,120,3,0.7,1,83.799999999,82.816666667,NA,88.266666666,86.466666667,NA,0.2653405285,0.2453641096,0.4662696567,0.4968064494,0.7665423973,0.809031067,1e+08
2,0.9,120,3,0.9,0.4,74.149999999,73.416666666,100,88.466666669,77.516666667,100,0.1750739446,0.1714682617,0.4101695509,0.2201504834,0.6697585735,0.8601510165,1e+08
2,0.9,120,3,0.9,0.7,80.033333335,79.483333333,NA,87.483333333,82.15,NA,0.2222693142,0.2179501972,0.4793802166,0.3301088529,0.7639560699,0.8647538684,1e+08
2,0.9,120,3,0.9,1,82.966666667,82.716666667,NA,87.900000001,84.250000001,NA,0.2485933007,0.2446455403,0.4662696567,0.4311804367,0.8244846364,0.901457744,1e+08
2,0.9,130,1,0.5,0.4,78.966666667,74.833333334,99.850000001,96.100000001,91.816666667,100,0.1959303746,0.1743653153,0.5320637581,0.3880500482,0.5722169341,0.4453287662,1.05e+08
2,0.9,130,1,0.5,0.7,83.066666667,80.816666668,NA,94.25,89.866666666,NA,0.2383542882,0.2148888809,0.5490604696,0.4846522195,0.6767545857,0.4774086642,1.05e+08
2,0.9,130,1,0.5,1,85.266666667,83.716666666,NA,92.516666667,89.499999999,NA,0.2662842509,0.2390010853,0.57646016,0.5701837198,0.7515638228,0.4751834843,1.05e+08
2,0.9,130,1,0.7,0.4,77.316666666,74.833333334,99.733333333,88.183333334,84.366666667,99.916666666,0.1821313511,0.1743653153,0.4753067748,0.3351171563,0.6037286836,0.2870050233,1.05e+08
2,0.9,130,1,0.7,0.7,82.266666667,80.816666668,NA,87.966666668,85.683333333,NA,0.2298685733,0.2148888809,0.5055555977,0.4327869373,0.7305247021,0.2945971606,1.05e+08
2,0.9,130,1,0.7,1,84.516666666,83.716666666,NA,88.266666667,86.866666667,NA,0.2582781224,0.2390010853,0.5318438281,0.5205238836,0.7997436245,0.3068800985,1.05e+08
2,0.9,130,1,0.9,0.4,75.516666667,74.833333334,99.649999999,86.766666667,77.6,99.716666667,0.1778154992,0.1743653153,0.428149518,0.2570229058,0.7377557955,0.0996083491,1.05e+08
2,0.9,130,1,0.9,0.7,81.283333333,80.816666668,NA,86.916666667,82.583333334,NA,0.2193708197,0.2148888809,0.4805081652,0.3782483786,0.8158354054,0.1008219781,1.05e+08
2,0.9,130,1,0.9,1,83.983333332,83.716666666,NA,87.616666668,84.45,NA,0.2463593199,0.2390010853,0.4887463835,0.4846469495,0.8580797169,0.1135694751,1.05e+08
2,0.9,130,2,0.5,0.4,80.250000001,74.833333334,100,96.783333334,91.816666667,100,0.2094446184,0.1743653153,0.4406525172,0.3751458932,0.5722169341,0.5425959741,1.05e+08
2,0.9,130,2,0.5,0.7,83.666666667,80.816666668,NA,94.850000001,89.866666666,NA,0.2465821422,0.2148888809,0.4912928306,0.4751826295,0.6767545857,0.5887001849,1.05e+08
2,0.9,130,2,0.5,1,85.733333333,83.716666666,NA,93.033333334,89.499999999,NA,0.2762315304,0.2390010853,0.501680555,0.5616301563,0.7515638228,0.6551706875,1.05e+08
2,0.9,130,2,0.7,0.4,77.883333335,74.833333334,100,89.25,84.366666667,100,0.1915320449,0.1743653153,0.42304217,0.3166625642,0.6037286836,0.4632182962,1.05e+08
2,0.9,130,2,0.7,0.7,82.633333334,80.816666668,NA,88.766666666,85.683333333,NA,0.2332479114,0.2148888809,0.4825470173,0.4105777923,0.7305247021,0.5665516717,1.05e+08
2,0.9,130,2,0.7,1,84.816666666,83.716666666,NA,88.916666667,86.866666667,NA,0.2646150594,0.2390010853,0.4880486636,0.4982981608,0.7997436245,0.6383765467,1.05e+08
2,0.9,130,2,0.9,0.4,75.816666668,74.833333334,100,89.249999999,77.6,100,0.1819205042,0.1743653153,0.4143645734,0.2204353147,0.7377557955,0.4560991635,1.05e+08
2,0.9,130,2,0.9,0.7,81.466666667,80.816666668,NA,88.250000001,82.583333334,NA,0.2222846635,0.2148888809,0.475550673,0.3337889903,0.8158354054,0.6003331045,1.05e+08
2,0.9,130,2,0.9,1,84.033333332,83.716666666,NA,88.583333334,84.45,NA,0.2461417202,0.2390010853,0.4765788391,0.4351597233,0.8580797169,0.683923942,1.05e+08
2,0.9,130,3,0.5,0.4,80.250000001,75.766666668,100,96.783333334,92.799999999,100,0.2094446184,0.185985369,0.4089350983,0.3751458932,0.5611942237,0.6208392435,1.05e+08
2,0.9,130,3,0.5,0.7,83.666666667,81.533333334,NA,94.850000001,90.583333333,NA,0.2465821422,0.2250734844,0.472774467,0.4751826295,0.6643795129,0.7032213715,1.05e+08
2,0.9,130,3,0.5,1,85.733333333,83.999999999,NA,93.033333334,90.1,NA,0.2762315304,0.2481201662,0.4751551697,0.5616301563,0.7361262279,0.7609987823,1.05e+08
2,0.9,130,3,0.7,0.4,77.883333335,75.416666667,100,89.25,85.749999999,100,0.1915320449,0.1807061516,0.4089350983,0.3166625642,0.5667986555,0.6867042794,1.05e+08
2,0.9,130,3,0.7,0.7,82.633333334,81.233333334,NA,88.766666666,86.366666665,NA,0.2332479114,0.2204349675,0.472774467,0.4105777923,0.7028757941,0.7629595714,1.05e+08
2,0.9,130,3,0.7,1,84.816666666,83.866666666,NA,88.916666667,87.333333333,NA,0.2646150594,0.2425662924,0.4751551697,0.4982981608,0.7684503355,0.8099088131,1.05e+08
2,0.9,130,3,0.9,0.4,75.816666668,74.983333332,100,89.249999999,79.316666666,100,0.1819205042,0.1751563968,0.4089350983,0.2204353147,0.6596893689,0.8431342402,1.05e+08
2,0.9,130,3,0.9,0.7,81.466666667,80.933333333,NA,88.250000001,83.416666668,NA,0.2222846635,0.2168014478,0.472774467,0.3337889903,0.7671111672,0.8675695012,1.05e+08
2,0.9,130,3,0.9,1,84.033333332,83.816666665,NA,88.583333334,85.216666667,NA,0.2461417202,0.2426737818,0.4751551697,0.4351597233,0.8222744825,0.9039358297,1.05e+08
2,0.9,140,1,0.5,0.4,80.116666668,76.299999998,99.850000001,96.266666666,92.249999998,100,0.201236567,0.1729886472,0.5221951446,0.3877312193,0.5735757497,0.4454906197,1.1e+08
2,0.9,140,1,0.5,0.7,83.933333334,81.766666666,NA,94.416666666,90.316666668,NA,0.2320484581,0.2135173989,0.5574349124,0.4864487829,0.6777541932,0.4745804103,1.1e+08
2,0.9,140,1,0.5,1,86.033333333,84.599999999,NA,92.8,89.950000001,NA,0.2679969458,0.2385119051,0.5858097118,0.5760830787,0.754452701,0.4742678296,1.1e+08
2,0.9,140,1,0.7,0.4,78.583333333,76.299999998,99.733333333,88.783333333,85.199999999,99.916666666,0.1830174113,0.1729886472,0.4872343195,0.3352469968,0.6065773041,0.287322952,1.1e+08
2,0.9,140,1,0.7,0.7,83.166666666,81.766666666,NA,88.416666666,86.366666668,NA,0.2270310136,0.2135173989,0.5078585328,0.4339259426,0.7334656353,0.2949964422,1.1e+08
2,0.9,140,1,0.7,1,85.400000001,84.599999999,NA,88.716666667,87.433333333,NA,0.2590274658,0.2385119051,0.5365068166,0.5272105816,0.805917233,0.3075308909,1.1e+08
2,0.9,140,1,0.9,0.4,77.05,76.299999998,99.683333333,87.433333334,79.000000001,99.716666667,0.1733771978,0.1729886472,0.421206653,0.2597020529,0.7382858688,0.0996088491,1.1e+08
2,0.9,140,1,0.9,0.7,82.299999999,81.766666666,NA,87.549999999,83.433333331,NA,0.2199305001,0.2135173989,0.48525495,0.3826118244,0.8156462673,0.1008900603,1.1e+08
2,0.9,140,1,0.9,1,84.883333334,84.599999999,NA,88.183333334,85.316666667,NA,0.2478018007,0.2385119051,0.4960843606,0.4905276068,0.8646943155,0.1147465139,1.1e+08
2,0.9,140,2,0.5,0.4,81.4,76.299999998,100,96.966666667,92.249999998,100,0.2107979361,0.1729886472,0.4502373669,0.3768592271,0.5735757497,0.5406785463,1.1e+08
2,0.9,140,2,0.5,0.7,84.483333333,81.766666666,NA,95.116666668,90.316666668,NA,0.2429720488,0.2135173989,0.4914898459,0.4768152515,0.6777541932,0.5883369905,1.1e+08
2,0.9,140,2,0.5,1,86.45,84.599999999,NA,93.300000001,89.950000001,NA,0.2783784239,0.2385119051,0.5064956971,0.5667344391,0.754452701,0.6579037868,1.1e+08
2,0.9,140,2,0.7,0.4,79.233333332,76.299999998,100,89.800000001,85.199999999,100,0.1948259217,0.1729886472,0.4175197231,0.3182278916,0.6065773041,0.4627322191,1.1e+08
2,0.9,140,2,0.7,0.7,83.500000001,81.766666666,NA,89.183333333,86.366666668,NA,0.2290583082,0.2135173989,0.4876231851,0.4113676607,0.7334656353,0.5652179581,1.1e+08
2,0.9,140,2,0.7,1,85.649999999,84.599999999,NA,89.366666666,87.433333333,NA,0.2662768445,0.2385119051,0.4943539173,0.5042281298,0.805917233,0.6430089826,1.1e+08
2,0.9,140,2,0.9,0.4,77.333333333,76.299999998,100,89.816666666,79.000000001,100,0.1775609317,0.1729886472,0.402784581,0.2223405613,0.7382858688,0.4596036949,1.1e+08
2,0.9,140,2,0.9,0.7,82.433333333,81.766666666,NA,88.8,83.433333331,NA,0.2216031523,0.2135173989,0.4853699175,0.3362567217,0.8156462673,0.611011427,1.1e+08
2,0.9,140,2,0.9,1,84.933333334,84.599999999,NA,89.083333334,85.316666667,NA,0.2476100248,0.2385119051,0.4815842395,0.4400957735,0.8646943155,0.694382615,1.1e+08
2,0.9,140,3,0.5,0.4,81.4,77.333333335,100,96.966666667,93.199999999,100,0.2107979361,0.1851068002,0.3999457155,0.3768592271,0.5639768101,0.6185309742,1.1e+08
2,0.9,140,3,0.5,0.7,84.483333333,82.5,NA,95.116666668,91.066666666,NA,0.2429720488,0.2220324581,0.483902937,0.4768152515,0.6676243912,0.7024695843,1.1e+08
2,0.9,140,3,0.5,1,86.45,84.883333334,NA,93.300000001,90.5,NA,0.2783784239,0.2483082364,0.4797520042,0.5667344391,0.740231585,0.7631154604,1.1e+08
2,0.9,140,3,0.7,0.4,79.233333332,76.883333333,100,89.800000001,86.466666666,100,0.1948259217,0.1795141089,0.3999457155,0.3182278916,0.569797968,0.6828884305,1.1e+08
2,0.9,140,3,0.7,0.7,83.500000001,82.216666666,NA,89.183333333,87.033333332,NA,0.2290583082,0.219914365,0.483902937,0.4113676607,0.707303316,0.7640169621,1.1e+08
2,0.9,140,3,0.7,1,85.649999999,84.75,NA,89.366666666,87.916666667,NA,0.2662768445,0.2423699786,0.4797520042,0.5042281298,0.7736849345,0.8180889866,1.1e+08
2,0.9,140,3,0.9,0.4,77.333333333,76.416666665,100,89.816666666,80.649999998,100,0.1775609317,0.1726792313,0.3999457155,0.2223405613,0.6599655546,0.8302671955,1.1e+08
2,0.9,140,3,0.9,0.7,82.433333333,81.916666666,NA,88.8,84.266666667,NA,0.2216031523,0.2167889676,0.483902937,0.3362567217,0.7704704989,0.8673996258,1.1e+08
2,0.9,140,3,0.9,1,84.933333334,84.716666668,NA,89.083333334,85.983333334,NA,0.2476100248,0.2427163239,0.4797520042,0.4400957735,0.8316573109,0.9045479212,1.1e+08
2,1,100,1,0.5,0.4,81.466666665,78.633333333,99.916666666,96.866666666,92.650000001,100,0.2179471365,0.1904729531,0.5738317996,0.384797746,0.5867566695,0.4549944073,8.8e+07
2,1,100,1,0.5,0.7,86.016666667,83.5,99.783333333,95.383333334,91.433333334,99.933333333,0.2716295217,0.2314443367,0.5955527099,0.4894458136,0.6586287792,0.4698422828,8.8e+07
2,1,100,1,0.5,1,87.566666668,86.066666666,NA,93.816666668,91.566666666,NA,0.2892091765,0.2600642463,0.6231328382,0.5599067346,0.73383958,0.4799575119,8.8e+07
2,1,100,1,0.7,0.4,80.116666667,78.633333333,99.816666667,90.1,85.983333335,99.949999999,0.2040982658,0.1904729531,0.5173152934,0.3321233512,0.6214936754,0.2873587469,8.8e+07
2,1,100,1,0.7,0.7,84.933333334,83.5,99.716666665,90.316666667,87.916666667,99.8,0.2476636422,0.2314443367,0.5249775213,0.4210523273,0.7122838636,0.2955635825,8.8e+07
2,1,100,1,0.7,1,87.05,86.066666666,NA,90.616666667,89.183333333,NA,0.2818488066,0.2600642463,0.5575305072,0.5171860673,0.7687635131,0.3023065291,8.8e+07
2,1,100,1,0.9,0.4,79.2,78.633333333,99.749999999,88.749999999,80.483333333,99.783333333,0.1956547038,0.1904729531,0.4792740006,0.2554644796,0.7584758865,0.0995036941,8.8e+07
2,1,100,1,0.9,0.7,84.116666667,83.5,99.616666666,89.200000001,84.883333334,99.65,0.2392670415,0.2314443367,0.5080641342,0.3658948561,0.7948265339,0.101262358,8.8e+07
