size,n,Q,NPV,var,dem,sed,prc,dsc,dtemp,dprec
140,195,14.1045610031593,1005.04653478987,533,86.2056327688667,0.771852045601632,1.04604227454178,0.0480576809076313,3.71168061948724,1.76829308500913
80,196,14.0934705323826,1073.75338463394,945,92.4268539900879,0.79869775617091,1.23741628638407,0.0523602472570258,1.53096256973712,1.79988451139735
100,196,14.0934705323826,1077.10349138081,945,92.4268539900879,0.79869775617091,1.23741628638407,0.0523602472570258,1.53096256973712,1.79988451139735
120,196,14.0934705323826,1074.90982815101,945,92.4268539900879,0.79869775617091,1.23741628638407,0.0523602472570258,1.53096256973712,1.79988451139735
130,196,14.0934705323826,1072.47791395479,945,92.4268539900879,0.79869775617091,1.23741628638407,0.0523602472570258,1.53096256973712,1.79988451139735
140,196,14.0934705323826,1069.79559842847,945,92.4268539900879,0.79869775617091,1.23741628638407,0.0523602472570258,1.53096256973712,1.79988451139735
80,197,6.23275392467915,581.61038947857,96,80.8652924285263,0.531841472565505,0.760431989300828,0.0550522079390918,1.22090055126893,0.537184321368113
100,197,6.23275392467915,577.989359046645,96,80.8652924285263,0.531841472565505,0.760431989300828,0.0550522079390918,1.22090055126893,0.537184321368113
120,197,6.23275392467915,570.54710742411,96,80.8652924285263,0.531841472565505,0.760431989300828,0.0550522079390918,1.22090055126893,0.537184321368113
130,197,6.23275392467915,567.10864519827,96,80.8652924285263,0.531841472565505,0.760431989300828,0.0550522079390918,1.22090055126893,0.537184321368113
140,197,6.23275392467915,564.75648973522,96,80.8652924285263,0.531841472565505,0.760431989300828,0.0550522079390918,1.22090055126893,0.537184321368113
80,198,6.3407303217075,431.121366691586,872,69.1936207568547,0.700250125926541,0.823783634595332,0.071117102198272,0.582091756753231,0.499461597017944
100,198,6.3407303217075,425.631125458363,872,69.1936207568547,0.700250125926541,0.823783634595332,0.071117102198272,0.582091756753231,0.499461597017944
120,198,6.3407303217075,416.652932317626,872,69.1936207568547,0.700250125926541,0.823783634595332,0.071117102198272,0.582091756753231,0.499461597017944
130,198,6.3407303217075,411.788046217279,872,69.1936207568547,0.700250125926541,0.823783634595332,0.071117102198272,0.582091756753231,0.499461597017944
140,198,6.3407303217075,409.217430158596,872,69.1936207568547,0.700250125926541,0.823783634595332,0.071117102198272,0.582091756753231,0.499461597017944
80,199,13.7801782140779,729.438341152233,97,99.52895609219,0.92773783310956,0.986858973305046,0.070127338771946,3.22161646961774,1.74813366233637
100,199,13.7801782140779,733.181904723092,97,99.52895609219,0.92773783310956,0.986858973305046,0.070127338771946,3.22161646961774,1.74813366233637
120,199,13.7801782140779,727.224796884975,97,99.52895609219,0.92773783310956,0.986858973305046,0.070127338771946,3.22161646961774,1.74813366233637
130,199,13.7801782140779,722.67642881531,97,99.52895609219,0.92773783310956,0.986858973305046,0.070127338771946,3.22161646961774,1.74813366233637
140,199,13.7801782140779,718.871979391874,97,99.52895609219,0.92773783310956,0.986858973305046,0.070127338771946,3.22161646961774,1.74813366233637
80,200,9.62890321230171,725.549356644759,632,79.2686958319297,0.615759975984119,1.25632938859836,0.0641614673883646,-0.0440136376572283,1.04781886882016
100,200,9.62890321230171,729.445421056039,632,79.2686958319297,0.615759975984119,1.25632938859836,0.0641614673883646,-0.0440136376572283,1.04781886882016
120,200,9.62890321230171,728.241902684434,632,79.2686958319297,0.615759975984119,1.25632938859836,0.0641614673883646,-0.0440136376572283,1.04781886882016
130,200,9.62890321230171,726.792866194003,632,79.2686958319297,0.615759975984119,1.25632938859836,0.0641614673883646,-0.0440136376572283,1.04781886882016
140,200,9.62890321230171,724.987249416822,632,79.2686958319297,0.615759975984119,1.25632938859836,0.0641614673883646,-0.0440136376572283,1.04781886882016
80,201,7.6143209193009,827.899977182617,296,80.2046317678657,0.755690488523945,0.744966724366873,0.0383705463105611,3.40707301137675,0.826235010348526
100,201,7.6143209193009,834.546147376088,296,80.2046317678657,0.755690488523945,0.744966724366873,0.0383705463105611,3.40707301137675,0.826235010348526
120,201,7.6143209193009,837.885133113208,296,80.2046317678657,0.755690488523945,0.744966724366873,0.0383705463105611,3.40707301137675,0.826235010348526
130,201,7.6143209193009,837.035134569744,296,80.2046317678657,0.755690488523945,0.744966724366873,0.0383705463105611,3.40707301137675,0.826235010348526
140,201,7.6143209193009,836.898547143039,296,80.2046317678657,0.755690488523945,0.744966724366873,0.0383705463105611,3.40707301137675,0.826235010348526
80,202,8.25728575278691,921.092772796443,765,108.778205341439,0.807535697115227,1.09006385755929,0.0497571365066801,2.44269229153073,0.856394869967231
100,202,8.25728575278691,928.18451641867,765,108.778205341439,0.807535697115227,1.09006385755929,0.0497571365066801,2.44269229153073,0.856394869967231
120,202,8.25728575278691,923.890293181769,765,108.778205341439,0.807535697115227,1.09006385755929,0.0497571365066801,2.44269229153073,0.856394869967231
130,202,8.25728575278691,920.496664040909,765,108.778205341439,0.807535697115227,1.09006385755929,0.0497571365066801,2.44269229153073,0.856394869967231
140,202,8.25728575278691,918.710705293105,765,108.778205341439,0.807535697115227,1.09006385755929,0.0497571365066801,2.44269229153073,0.856394869967231
80,203,13.7939736515511,951.154022412245,730,107.842269405503,0.678885674001896,1.2389871331266,0.0640488634628101,1.55997291266134,1.66608724594116
100,203,13.7939736515511,958.133153316487,730,107.842269405503,0.678885674001896,1.2389871331266,0.0640488634628101,1.55997291266134,1.66608724594116
120,203,13.7939736515511,961.940403059277,730,107.842269405503,0.678885674001896,1.2389871331266,0.0640488634628101,1.55997291266134,1.66608724594116
130,203,13.7939736515511,962.968249412872,730,107.842269405503,0.678885674001896,1.2389871331266,0.0640488634628101,1.55997291266134,1.66608724594116
140,203,13.7939736515511,963.549966126309,730,107.842269405503,0.678885674001896,1.2389871331266,0.0640488634628101,1.55997291266134,1.66608724594116
80,204,7.44536591971405,866.489370383353,657,75.6350621982961,0.664826494666423,0.879173174981089,0.0380374376182291,1.2081592489328,0.735614604030603
100,204,7.44536591971405,877.729299360145,657,75.6350621982961,0.664826494666423,0.879173174981089,0.0380374376182291,1.2081592489328,0.735614604030603
120,204,7.44536591971405,877.044612604666,657,75.6350621982961,0.664826494666423,0.879173174981089,0.0380374376182291,1.2081592489328,0.735614604030603
130,204,7.44536591971405,877.708904511922,657,75.6350621982961,0.664826494666423,0.879173174981089,0.0380374376182291,1.2081592489328,0.735614604030603
140,204,7.44536591971405,877.445549326939,657,75.6350621982961,0.664826494666423,0.879173174981089,0.0380374376182291,1.2081592489328,0.735614604030603
80,205,11.3152698875176,722.086508529725,255,88.9033304665644,0.929339080158079,1.07887055985336,0.0662954643937443,0.309230501518438,1.35167763479985
100,205,11.3152698875176,728.433579190876,255,88.9033304665644,0.929339080158079,1.07887055985336,0.0662954643937443,0.309230501518438,1.35167763479985
120,205,11.3152698875176,724.528654818906,255,88.9033304665644,0.929339080158079,1.07887055985336,0.0662954643937443,0.309230501518438,1.35167763479985
130,205,11.3152698875176,722.609775375532,255,88.9033304665644,0.929339080158079,1.07887055985336,0.0662954643937443,0.309230501518438,1.35167763479985
140,205,11.3152698875176,720.872174094348,255,88.9033304665644,0.929339080158079,1.07887055985336,0.0662954643937443,0.309230501518438,1.35167763479985
80,206,10.5780624788894,1152.79006571382,698,58.7882153514493,0.53772657673964,1.02034696716264,0.0265692312507988,1.00920617933336,1.33226436624703
100,206,10.5780624788894,1147.05727659148,698,58.7882153514493,0.53772657673964,1.02034696716264,0.0265692312507988,1.00920617933336,1.33226436624703
120,206,10.5780624788894,1139.03390521807,698,58.7882153514493,0.53772657673964,1.02034696716264,0.0265692312507988,1.00920617933336,1.33226436624703
130,206,10.5780624788894,1137.06394543908,698,58.7882153514493,0.53772657673964,1.02034696716264,0.0265692312507988,1.00920617933336,1.33226436624703
140,206,10.5780624788894,1135.08578339467,698,58.7882153514493,0.53772657673964,1.02034696716264,0.0265692312507988,1.00920617933336,1.33226436624703
80,207,9.41902091143173,1484.94264434127,636,90.499927063161,0.538688864363395,1.04132153213097,0.0284865075674512,3.34673187406243,1.03243658688319
100,207,9.41902091143173,1513.97910236688,636,90.499927063161,0.538688864363395,1.04132153213097,0.0284865075674512,3.34673187406243,1.03243658688319
120,207,9.41902091143173,1531.61072095017,636,90.499927063161,0.538688864363395,1.04132153213097,0.0284865075674512,3.34673187406243,1.03243658688319
130,207,9.41902091143173,1538.00003950408,636,90.499927063161,0.538688864363395,1.04132153213097,0.0284865075674512,3.34673187406243,1.03243658688319
140,207,9.41902091143173,1545.81556091247,636,90.499927063161,0.538688864363395,1.04132153213097,0.0284865075674512,3.34673187406243,1.03243658688319
80,208,6.61206044640325,612.115823380921,828,96.2807078439417,0.70926494326373,1.05201883281738,0.0624090904889449,2.16844425585709,0.542984215429585
100,208,6.61206044640325,614.17070608589,828,96.2807078439417,0.70926494326373,1.05201883281738,0.0624090904889449,2.16844425585709,0.542984215429585
120,208,6.61206044640325,614.391517631938,828,96.2807078439417,0.70926494326373,1.05201883281738,0.0624090904889449,2.16844425585709,0.542984215429585
130,208,6.61206044640325,616.077507424437,828,96.2807078439417,0.70926494326373,1.05201883281738,0.0624090904889449,2.16844425585709,0.542984215429585
140,208,6.61206044640325,614.30577576622,828,96.2807078439417,0.70926494326373,1.05201883281738,0.0624090904889449,2.16844425585709,0.542984215429585
80,209,9.64109035323034,872.821273889205,58,65.6150421782761,0.583870080649388,0.758602054737223,0.0351094547229715,2.62500649911204,1.1245217560857
100,209,9.64109035323034,877.443085090413,58,65.6150421782761,0.583870080649388,0.758602054737223,0.0351094547229715,2.62500649911204,1.1245217560857
120,209,9.64109035323034,876.990341161326,58,65.6150421782761,0.583870080649388,0.758602054737223,0.0351094547229715,2.62500649911204,1.1245217560857
130,209,9.64109035323034,877.063363453216,58,65.6150421782761,0.583870080649388,0.758602054737223,0.0351094547229715,2.62500649911204,1.1245217560857
140,209,9.64109035323034,877.732275322943,58,65.6150421782761,0.583870080649388,0.758602054737223,0.0351094547229715,2.62500649911204,1.1245217560857
80,210,11.3334141200875,1212.00727881355,334,103.437865001099,0.714174968823958,1.29454750012629,0.0478631584210372,2.43341083996194,1.52019454475625
100,210,11.3334141200875,1239.35487156457,334,103.437865001099,0.714174968823958,1.29454750012629,0.0478631584210372,2.43341083996194,1.52019454475625
120,210,11.3334141200875,1254.01490272333,334,103.437865001099,0.714174968823958,1.29454750012629,0.0478631584210372,2.43341083996194,1.52019454475625
130,210,11.3334141200875,1258.79094917548,334,103.437865001099,0.714174968823958,1.29454750012629,0.0478631584210372,2.43341083996194,1.52019454475625
140,210,11.3334141200875,1262.30773841263,334,103.437865001099,0.714174968823958,1.29454750012629,0.0478631584210372,2.43341083996194,1.52019454475625
80,211,5.66923314635359,457.32510836842,273,56.3107378739718,0.984907139940686,1.03143811747837,0.0617924603964859,0.259527477925937,0.448406488934
100,211,5.66923314635359,454.440736052255,273,56.3107378739718,0.984907139940686,1.03143811747837,0.0617924603964859,0.259527477925937,0.448406488934
120,211,5.66923314635359,451.716229629989,273,56.3107378739718,0.984907139940686,1.03143811747837,0.0617924603964859,0.259527477925937,0.448406488934
130,211,5.66923314635359,448.479577831603,273,56.3107378739718,0.984907139940686,1.03143811747837,0.0617924603964859,0.259527477925937,0.448406488934
140,211,5.66923314635359,445.861839044033,273,56.3107378739718,0.984907139940686,1.03143811747837,0.0617924603964859,0.259527477925937,0.448406488934
80,212,8.09152947707208,609.414525326006,594,101.786213349447,0.815941809653165,1.26471575716938,0.0780931973385599,1.40996287753315,0.822404138251607
100,212,8.09152947707208,613.288020698168,594,101.786213349447,0.815941809653165,1.26471575716938,0.0780931973385599,1.40996287753315,0.822404138251607
120,212,8.09152947707208,612.912165237351,594,101.786213349447,0.815941809653165,1.26471575716938,0.0780931973385599,1.40996287753315,0.822404138251607
130,212,8.09152947707208,612.908055052265,594,101.786213349447,0.815941809653165,1.26471575716938,0.0780931973385599,1.40996287753315,0.822404138251607
140,212,8.09152947707208,609.181631047112,594,101.786213349447,0.815941809653165,1.26471575716938,0.0780931973385599,1.40996287753315,0.822404138251607
80,213,6.66193355009874,674.392600413419,173,82.516944080178,0.958818193853812,1.19112237316512,0.0580011262054004,3.88218095952547,0.647951285860368
100,213,6.66193355009874,674.404079121597,173,82.516944080178,0.958818193853812,1.19112237316512,0.0580011262054004,3.88218095952547,0.647951285860368
120,213,6.66193355009874,668.331754068289,173,82.516944080178,0.958818193853812,1.19112237316512,0.0580011262054004,3.88218095952547,0.647951285860368
130,213,6.66193355009874,664.935882886306,173,82.516944080178,0.958818193853812,1.19112237316512,0.0580011262054004,3.88218095952547,0.647951285860368
140,213,6.66193355009874,662.627820760293,173,82.516944080178,0.958818193853812,1.19112237316512,0.0580011262054004,3.88218095952547,0.647951285860368
80,214,11.0248781212204,986.820094859504,230,91.6010281642621,0.869765832819193,0.82179707746111,0.0417893173557206,3.80875864585764,1.38544501076186
100,214,11.0248781212204,1018.1948274728,230,91.6010281642621,0.869765832819193,0.82179707746111,0.0417893173557206,3.80875864585764,1.38544501076186
120,214,11.0248781212204,1028.43876512143,230,91.6010281642621,0.869765832819193,0.82179707746111,0.0417893173557206,3.80875864585764,1.38544501076186
130,214,11.0248781212204,1035.25689169711,230,91.6010281642621,0.869765832819193,0.82179707746111,0.0417893173557206,3.80875864585764,1.38544501076186
140,214,11.0248781212204,1040.27518539256,230,91.6010281642621,0.869765832819193,0.82179707746111,0.0417893173557206,3.80875864585764,1.38544501076186
80,215,6.62568851933606,626.150820361094,280,97.9323594955934,0.893321297980646,1.02243600802723,0.0605318890910109,0.68253052082697,0.593063119712419
100,215,6.62568851933606,625.718528995866,280,97.9323594955934,0.893321297980646,1.02243600802723,0.0605318890910109,0.68253052082697,0.593063119712419
120,215,6.62568851933606,620.091318819944,280,97.9323594955934,0.893321297980646,1.02243600802723,0.0605318890910109,0.68253052082697,0.593063119712419
130,215,6.62568851933606,619.51567266215,280,97.9323594955934,0.893321297980646,1.02243600802723,0.0605318890910109,0.68253052082697,0.593063119712419
140,215,6.62568851933606,618.384444864036,280,97.9323594955934,0.893321297980646,1.02243600802723,0.0605318890910109,0.68253052082697,0.593063119712419
80,216,9.22158866252551,1087.71242265685,497,109.273700836935,0.819385366328224,0.901881058212487,0.0420499676831106,3.4541312248299,1.14052700542047
100,216,9.22158866252551,1106.78934085286,497,109.273700836935,0.819385366328224,0.901881058212487,0.0420499676831106,3.4541312248299,1.14052700542047
120,216,9.22158866252551,1112.94806205463,497,109.273700836935,0.819385366328224,0.901881058212487,0.0420499676831106,3.4541312248299,1.14052700542047
130,216,9.22158866252551,1118.35696162698,497,109.273700836935,0.819385366328224,0.901881058212487,0.0420499676831106,3.4541312248299,1.14052700542047
140,216,9.22158866252551,1121.37052295644,497,109.273700836935,0.819385366328224,0.901881058212487,0.0420499676831106,3.4541312248299,1.14052700542047
80,217,9.23759149038031,1501.70148337449,700,107.787214350448,0.934130395929263,0.9056411597998,0.0268704222862863,0.625456720590591,1.03757916058946
100,217,9.23759149038031,1538.35547416167,700,107.787214350448,0.934130395929263,0.9056411597998,0.0268704222862863,0.625456720590591,1.03757916058946
120,217,9.23759149038031,1571.74219526209,700,107.787214350448,0.934130395929263,0.9056411597998,0.0268704222862863,0.625456720590591,1.03757916058946
130,217,9.23759149038031,1582.44363929635,700,107.787214350448,0.934130395929263,0.9056411597998,0.0268704222862863,0.625456720590591,1.03757916058946
140,217,9.23759149038031,1593.39601048832,700,107.787214350448,0.934130395929263,0.9056411597998,0.0268704222862863,0.625456720590591,1.03757916058946
80,218,8.79968155307582,1189.53613794152,583,78.8833104465444,0.52865066705761,1.28513155121988,0.0390536956625289,0.0879869195387551,0.935676694674684
100,218,8.79968155307582,1214.09423704947,583,78.8833104465444,0.52865066705761,1.28513155121988,0.0390536956625289,0.0879869195387551,0.935676694674684
120,218,8.79968155307582,1229.18741242689,583,78.8833104465444,0.52865066705761,1.28513155121988,0.0390536956625289,0.0879869195387551,0.935676694674684
130,218,8.79968155307582,1232.77515860628,583,78.8833104465444,0.52865066705761,1.28513155121988,0.0390536956625289,0.0879869195387551,0.935676694674684
140,218,8.79968155307582,1236.2971719893,583,78.8833104465444,0.52865066705761,1.28513155121988,0.0390536956625289,0.0879869195387551,0.935676694674684
80,219,12.0450646960688,916.473223234948,358,61.9814085446424,0.716695306517694,0.720995328782193,0.0315289623076488,0.187894144193514,1.48433501708454
100,219,12.0450646960688,909.119398665492,358,61.9814085446424,0.716695306517694,0.720995328782193,0.0315289623076488,0.187894144193514,1.48433501708454
120,219,12.0450646960688,898.089298875523,358,61.9814085446424,0.716695306517694,0.720995328782193,0.0315289623076488,0.187894144193514,1.48433501708454
130,219,12.0450646960688,892.921898875523,358,61.9814085446424,0.716695306517694,0.720995328782193,0.0315289623076488,0.187894144193514,1.48433501708454
140,219,12.0450646960688,888.488198875523,358,61.9814085446424,0.716695306517694,0.720995328782193,0.0315289623076488,0.187894144193514,1.48433501708454
80,220,6.97741987685608,1211.31664566394,29,81.7461733094072,0.633901949671495,0.875096754020209,0.0251373030296485,0.865517025127223,0.680496470716649
100,220,6.97741987685608,1212.2519041183,29,81.7461733094072,0.633901949671495,0.875096754020209,0.0251373030296485,0.865517025127223,0.680496470716649
120,220,6.97741987685608,1205.27619403513,29,81.7461733094072,0.633901949671495,0.875096754020209,0.0251373030296485,0.865517025127223,0.680496470716649
130,220,6.97741987685608,1202.45995218787,29,81.7461733094072,0.633901949671495,0.875096754020209,0.0251373030296485,0.865517025127223,0.680496470716649
140,220,6.97741987685608,1200.13180837017,29,81.7461733094072,0.633901949671495,0.875096754020209,0.0251373030296485,0.865517025127223,0.680496470716649
80,221,13.4268547017621,1619.91415868354,444,106.300727863962,0.550584842101321,0.822563672383447,0.029553664535642,1.49630197019953,1.68650197467234
100,221,13.4268547017621,1641.39952719613,444,106.300727863962,0.550584842101321,0.822563672383447,0.029553664535642,1.49630197019953,1.68650197467234
120,221,13.4268547017621,1645.25401195395,444,106.300727863962,0.550584842101321,0.822563672383447,0.029553664535642,1.49630197019953,1.68650197467234
130,221,13.4268547017621,1644.09981317057,444,106.300727863962,0.550584842101321,0.822563672383447,0.029553664535642,1.49630197019953,1.68650197467234
140,221,13.4268547017621,1643.81531461295,444,106.300727863962,0.550584842101321,0.822563672383447,0.029553664535642,1.49630197019953,1.68650197467234
80,222,8.72664736808431,761.378218000581,342,85.2146417778757,0.708678186131367,0.926990399934217,0.0544107517051334,3.35691242184686,0.954535076075366
100,222,8.72664736808431,771.509765841949,342,85.2146417778757,0.708678186131367,0.926990399934217,0.0544107517051334,3.35691242184686,0.954535076075366
120,222,8.72664736808431,771.675373103741,342,85.2146417778757,0.708678186131367,0.926990399934217,0.0544107517051334,3.35691242184686,0.954535076075366
130,222,8.72664736808431,770.364215923808,342,85.2146417778757,0.708678186131367,0.926990399934217,0.0544107517051334,3.35691242184686,0.954535076075366
140,222,8.72664736808431,769.151798230341,342,85.2146417778757,0.708678186131367,0.926990399934217,0.0544107517051334,3.35691242184686,0.954535076075366
80,223,8.21335706135654,547.072564248235,904,55.4298569930909,0.850400642869906,1.08084113180425,0.0598258549221665,0.264420814518082,0.856951710821263
100,223,8.21335706135654,548.407000791023,904,55.4298569930909,0.850400642869906,1.08084113180425,0.0598258549221665,0.264420814518082,0.856951710821263
120,223,8.21335706135654,541.309666829382,904,55.4298569930909,0.850400642869906,1.08084113180425,0.0598258549221665,0.264420814518082,0.856951710821263
130,223,8.21335706135654,536.654945180651,904,55.4298569930909,0.850400642869906,1.08084113180425,0.0598258549221665,0.264420814518082,0.856951710821263
140,223,8.21335706135654,532.494426977195,904,55.4298569930909,0.850400642869906,1.08084113180425,0.0598258549221665,0.264420814518082,0.856951710821263
80,224,8.03810532235286,1077.93157022477,740,102.336763899998,0.990716407788583,0.968739569226179,0.0376247076733687,3.2490146438052,0.807038044596889
100,224,8.03810532235286,1090.12344678315,740,102.336763899998,0.990716407788583,0.968739569226179,0.0376247076733687,3.2490146438052,0.807038044596889
120,224,8.03810532235286,1091.18571679555,740,102.336763899998,0.990716407788583,0.968739569226179,0.0376247076733687,3.2490146438052,0.807038044596889
130,224,8.03810532235286,1091.52528513708,740,102.336763899998,0.990716407788583,0.968739569226179,0.0376247076733687,3.2490146438052,0.807038044596889
140,224,8.03810532235286,1092.28713750584,740,102.336763899998,0.990716407788583,0.968739569226179,0.0376247076733687,3.2490146438052,0.807038044596889
80,225,8.50887744884194,990.94883506205,210,105.309736872971,0.566451166822758,1.13409575454166,0.0505567226013135,0.0447764833898921,0.912260641849467
100,225,8.50887744884194,995.415603032816,210,105.309736872971,0.566451166822758,1.13409575454166,0.0505567226013135,0.0447764833898921,0.912260641849467
120,225,8.50887744884194,993.678479390198,210,105.309736872971,0.566451166822758,1.13409575454166,0.0505567226013135,0.0447764833898921,0.912260641849467
130,225,8.50887744884194,992.518807129266,210,105.309736872971,0.566451166822758,1.13409575454166,0.0505567226013135,0.0447764833898921,0.912260641849467
140,225,8.50887744884194,991.297012195849,210,105.309736872971,0.566451166822758,1.13409575454166,0.0505567226013135,0.0447764833898921,0.912260641849467
80,226,12.4719202765336,811.300601873634,511,82.6821092453431,0.985564984179715,1.03282813116581,0.0566461764799442,4.06662378308216,1.58757092374643
100,226,12.4719202765336,821.199454766217,511,82.6821092453431,0.985564984179715,1.03282813116581,0.0566461764799442,4.06662378308216,1.58757092374643
120,226,12.4719202765336,812.974743220214,511,82.6821092453431,0.985564984179715,1.03282813116581,0.0566461764799442,4.06662378308216,1.58757092374643
130,226,12.4719202765336,807.807343220214,511,82.6821092453431,0.985564984179715,1.03282813116581,0.0566461764799442,4.06662378308216,1.58757092374643
140,226,12.4719202765336,803.373643220214,511,82.6821092453431,0.985564984179715,1.03282813116581,0.0566461764799442,4.06662378308216,1.58757092374643
80,227,7.85437908702197,796.499766759487,60,81.4158429790769,0.641930165772515,0.951997880608699,0.0494640523251342,0.00652678492233942,0.741386948512601
100,227,7.85437908702197,798.185967739938,60,81.4158429790769,0.641930165772515,0.951997880608699,0.0494640523251342,0.00652678492233942,0.741386948512601
120,227,7.85437908702197,795.06793091249,60,81.4158429790769,0.641930165772515,0.951997880608699,0.0494640523251342,0.00652678492233942,0.741386948512601
130,227,7.85437908702197,794.019221732545,60,81.4158429790769,0.641930165772515,0.951997880608699,0.0494640523251342,0.00652678492233942,0.741386948512601
140,227,7.85437908702197,793.411621034035,60,81.4158429790769,0.641930165772515,0.951997880608699,0.0494640523251342,0.00652678492233942,0.741386948512601
80,228,7.38181055854277,461.609491906477,56,79.7091362723702,0.912197840444206,1.09373650763215,0.0793135907031545,0.41209655000191,0.746567750695561
100,228,7.38181055854277,462.621862013554,56,79.7091362723702,0.912197840444206,1.09373650763215,0.0793135907031545,0.41209655000191,0.746567750695561
120,228,7.38181055854277,460.784957680784,56,79.7091362723702,0.912197840444206,1.09373650763215,0.0793135907031545,0.41209655000191,0.746567750695561
130,228,7.38181055854277,461.028300002653,56,79.7091362723702,0.912197840444206,1.09373650763215,0.0793135907031545,0.41209655000191,0.746567750695561
140,228,7.38181055854277,459.987052657403,56,79.7091362723702,0.912197840444206,1.09373650763215,0.0793135907031545,0.41209655000191,0.746567750695561
80,229,6.71905219285331,711.658087129691,286,59.8893164525504,0.751686852612604,1.12394614505705,0.0445567766678668,1.6388985064665,0.582606593499492
100,229,6.71905219285331,715.333040772986,286,59.8893164525504,0.751686852612604,1.12394614505705,0.0445567766678668,1.6388985064665,0.582606593499492
120,229,6.71905219285331,716.315131474507,286,59.8893164525504,0.751686852612604,1.12394614505705,0.0445567766678668,1.6388985064665,0.582606593499492
130,229,6.71905219285331,716.724026312471,286,59.8893164525504,0.751686852612604,1.12394614505705,0.0445567766678668,1.6388985064665,0.582606593499492
140,229,6.71905219285331,716.184712196848,286,59.8893164525504,0.751686852612604,1.12394614505705,0.0445567766678668,1.6388985064665,0.582606593499492
80,230,8.1351863823494,540.370673389703,849,98.5930201562541,0.702601152252419,0.802580842162362,0.0715794055375575,1.7325522496218,0.884119597902255
100,230,8.1351863823494,543.666812578139,849,98.5930201562541,0.702601152252419,0.802580842162362,0.0715794055375575,1.7325522496218,0.884119597902255
120,230,8.1351863823494,544.567800483706,849,98.5930201562541,0.702601152252419,0.802580842162362,0.0715794055375575,1.7325522496218,0.884119597902255
130,230,8.1351863823494,543.528575197526,849,98.5930201562541,0.702601152252419,0.802580842162362,0.0715794055375575,1.7325522496218,0.884119597902255
140,230,8.1351863823494,542.020451295611,849,98.5930201562541,0.702601152252419,0.802580842162362,0.0715794055375575,1.7325522496218,0.884119597902255
80,231,13.607133011075,827.275827868999,425,108.668095231329,0.903929468604631,1.28982046743066,0.0735766413376608,3.07555721861948,1.63890897797953
100,231,13.607133011075,839.350643036973,425,108.668095231329,0.903929468604631,1.28982046743066,0.0735766413376608,3.07555721861948,1.63890897797953
120,231,13.607133011075,833.92370060105,425,108.668095231329,0.903929468604631,1.28982046743066,0.0735766413376608,3.07555721861948,1.63890897797953
130,231,13.607133011075,830.394520335822,425,108.668095231329,0.903929468604631,1.28982046743066,0.0735766413376608,3.07555721861948,1.63890897797953
140,231,13.607133011075,827.839747325676,425,108.668095231329,0.903929468604631,1.28982046743066,0.0735766413376608,3.07555721861948,1.63890897797953
80,232,7.67609416639928,385.556178080962,285,65.7251522883862,0.87080575104533,0.818240174527669,0.0791513447800942,1.81677867491779,0.802183292273964
100,232,7.67609416639928,381.408222744653,285,65.7251522883862,0.87080575104533,0.818240174527669,0.0791513447800942,1.81677867491779,0.802183292273964
120,232,7.67609416639928,375.405595140282,285,65.7251522883862,0.87080575104533,0.818240174527669,0.0791513447800942,1.81677867491779,0.802183292273964
130,232,7.67609416639928,373.102995968381,285,65.7251522883862,0.87080575104533,0.818240174527669,0.0791513447800942,1.81677867491779,0.802183292273964
140,232,7.67609416639928,371.546128555841,285,65.7251522883862,0.87080575104533,0.818240174527669,0.0791513447800942,1.81677867491779,0.802183292273964
80,233,8.74792256973328,698.623737148393,650,93.8582854215193,0.606279123889831,0.723030444163292,0.058098840212125,0.733113227265054,0.865247063012794
100,233,8.74792256973328,700.378432258837,650,93.8582854215193,0.606279123889831,0.723030444163292,0.058098840212125,0.733113227265054,0.865247063012794
120,233,8.74792256973328,697.824559966557,650,93.8582854215193,0.606279123889831,0.723030444163292,0.058098840212125,0.733113227265054,0.865247063012794
130,233,8.74792256973328,695.688267830985,650,93.8582854215193,0.606279123889831,0.723030444163292,0.058098840212125,0.733113227265054,0.865247063012794
140,233,8.74792256973328,693.4224925137,650,93.8582854215193,0.606279123889831,0.723030444163292,0.058098840212125,0.733113227265054,0.865247063012794
80,234,9.8038269467345,921.234928912304,839,55.539967103201,0.725786181532911,0.86764011453619,0.0304577051473127,1.83727536624984,1.17319623277123
100,234,9.8038269467345,917.887902161415,839,55.539967103201,0.725786181532911,0.86764011453619,0.0304577051473127,1.83727536624984,1.17319623277123
120,234,9.8038269467345,908.900617839566,839,55.539967103201,0.725786181532911,0.86764011453619,0.0304577051473127,1.83727536624984,1.17319623277123
130,234,9.8038269467345,904.567618843161,839,55.539967103201,0.725786181532911,0.86764011453619,0.0304577051473127,1.83727536624984,1.17319623277123
140,234,9.8038269467345,900.261733072433,839,55.539967103201,0.725786181532911,0.86764011453619,0.0304577051473127,1.83727536624984,1.17319623277123
80,235,7.55349905932144,803.081201283504,306,107.181608744843,0.856806376387502,0.877717201214552,0.0509248732746084,3.89542535236595,0.695321679827092
100,235,7.55349905932144,799.804317325826,306,107.181608744843,0.856806376387502,0.877717201214552,0.0509248732746084,3.89542535236595,0.695321679827092
120,235,7.55349905932144,793.442272131844,306,107.181608744843,0.856806376387502,0.877717201214552,0.0509248732746084,3.89542535236595,0.695321679827092
